NFSP C++ Hold'em holdem_64x64_mv_train_std_05 (nfsp_iqn) | seed=42 | 50000000 episodes | 3 workers | arch=[64,64] | batch=256 | learn_every=256 | target=128000 | dqn_lr=0.002 | sl_lr=0.0002 | dqn_buf=600000 | res_buf=15000000
==========================================================================================
[Ep     50000/50000000] avg_r=  0.840 | h2h=  0.0000 | br= 0.4175 | avg= 0.3306 | fc=0.008 |   2406 ep/s | 0.3m
[Ep    950000/50000000] avg_r=  0.387 | h2h=  0.0000 | br= 0.8121 | avg= 0.4084 | fc=0.219 |   2446 ep/s | 6.6m
[Ep   1000000/50000000] avg_r=  0.393 | h2h=  0.0000 | br= 0.8072 | avg= 0.4068 | fc=0.180 |   2438 ep/s | 7.0m
[Ep   1050000/50000000] avg_r=  0.339 | h2h=  0.0000 | br= 0.8071 | avg= 0.4022 | fc=0.176 |   2444 ep/s | 7.3m
[Ep   1100000/50000000] avg_r=  0.380 | h2h=  0.0000 | br= 0.8049 | avg= 0.4005 | fc=0.176 |   2446 ep/s | 7.7m
[Ep   1150000/50000000] avg_r=  0.344 | h2h=  0.0000 | br= 0.8030 | avg= 0.3984 | fc=0.199 |   2528 ep/s | 8.0m
[Ep   1200000/50000000] avg_r=  0.377 | h2h=  0.0000 | br= 0.8049 | avg= 0.3951 | fc=0.189 |   2414 ep/s | 8.3m
[Ep   1250000/50000000] avg_r=  0.438 | h2h=  0.0000 | br= 0.8060 | avg= 0.3922 | fc=0.182 |   2512 ep/s | 8.7m
[Ep   1300000/50000000] avg_r=  0.348 | h2h=  0.0000 | br= 0.8025 | avg= 0.3890 | fc=0.191 |   2528 ep/s | 9.0m
[Ep   1350000/50000000] avg_r=  0.399 | h2h=  0.0000 | br= 0.8082 | avg= 0.3891 | fc=0.148 |   2430 ep/s | 9.3m
[Ep   1400000/50000000] avg_r=  0.339 | h2h=  0.0000 | br= 0.8118 | avg= 0.3924 | fc=0.164 |   2453 ep/s | 9.7m
[Ep   1450000/50000000] avg_r=  0.400 | h2h=  0.0000 | br= 1.0667 | avg= 0.4080 | fc=0.215 |   2340 ep/s | 10.0m
[Ep   1500000/50000000] avg_r=  0.404 | h2h=  0.0000 | br= 1.2656 | avg= 0.3938 | fc=0.170 |   2393 ep/s | 10.4m
[Ep   1550000/50000000] avg_r=  0.393 | h2h=  0.0000 | br= 1.3028 | avg= 0.3965 | fc=0.213 |   2431 ep/s | 10.7m
[Ep   1600000/50000000] avg_r=  0.312 | h2h=  0.0000 | br= 1.2984 | avg= 0.4008 | fc=0.205 |   2423 ep/s | 11.1m
[Ep   1650000/50000000] avg_r=  0.368 | h2h=  0.0000 | br= 1.3007 | avg= 0.4004 | fc=0.174 |   2395 ep/s | 11.4m
[Ep   1700000/50000000] avg_r=  0.344 | h2h=  0.0000 | br= 1.2967 | avg= 0.4043 | fc=0.176 |   2405 ep/s | 11.8m
[Ep   1750000/50000000] avg_r=  0.275 | h2h=  0.0000 | br= 1.2986 | avg= 0.4041 | fc=0.213 |   2368 ep/s | 12.1m
[Ep   1800000/50000000] avg_r=  0.258 | h2h=  0.0000 | br= 1.2996 | avg= 0.4024 | fc=0.201 |   2426 ep/s | 12.5m
[Ep   1850000/50000000] avg_r=  0.331 | h2h=  0.0000 | br= 1.2963 | avg= 0.4039 | fc=0.189 |   2467 ep/s | 12.8m
[Ep   1900000/50000000] avg_r=  0.262 | h2h=  0.0000 | br= 1.2965 | avg= 0.4048 | fc=0.203 |   2410 ep/s | 13.1m
[Ep   1950000/50000000] avg_r=  0.396 | h2h=  0.0000 | br= 1.2942 | avg= 0.4005 | fc=0.164 |   2354 ep/s | 13.5m
[Ep   2000000/50000000] avg_r=  0.317 | h2h=  0.0000 | br= 1.2963 | avg= 0.4001 | fc=0.193 |   2419 ep/s | 13.8m
[Ep   2050000/50000000] avg_r=  0.367 | h2h=  0.0000 | br= 1.2929 | avg= 0.3990 | fc=0.174 |   2344 ep/s | 14.2m
[Ep   2100000/50000000] avg_r=  0.327 | h2h=  0.0000 | br= 1.2959 | avg= 0.4004 | fc=0.162 |   2435 ep/s | 14.5m
[Ep   2150000/50000000] avg_r=  0.465 | h2h=  0.0000 | br= 1.2910 | avg= 0.3959 | fc=0.170 |   2379 ep/s | 14.9m
[Ep   2200000/50000000] avg_r=  0.326 | h2h=  0.0000 | br= 1.2906 | avg= 0.3957 | fc=0.170 |   2349 ep/s | 15.2m
[Ep   2250000/50000000] avg_r=  0.258 | h2h=  0.0000 | br= 1.2932 | avg= 0.3965 | fc=0.170 |   2407 ep/s | 15.6m
[Ep   2300000/50000000] avg_r=  0.384 | h2h=  0.0000 | br= 1.2947 | avg= 0.3944 | fc=0.137 |   2388 ep/s | 15.9m
[Ep   2350000/50000000] avg_r=  0.306 | h2h=  0.0000 | br= 1.2926 | avg= 0.3918 | fc=0.170 |   2378 ep/s | 16.3m
[Ep   2400000/50000000] avg_r=  0.400 | h2h=  0.0000 | br= 1.2958 | avg= 0.3910 | fc=0.207 |   2394 ep/s | 16.6m
[Ep   2450000/50000000] avg_r=  0.263 | h2h=  0.0000 | br= 1.2917 | avg= 0.3889 | fc=0.197 |   2409 ep/s | 17.0m
[Ep   2500000/50000000] avg_r=  0.323 | h2h=  0.0000 | br= 1.2913 | avg= 0.3866 | fc=0.195 |   2401 ep/s | 17.3m
[Ep   2550000/50000000] avg_r=  0.458 | h2h=  0.0000 | br= 1.2902 | avg= 0.3844 | fc=0.186 |   2395 ep/s | 17.7m
[Ep   2600000/50000000] avg_r=  0.343 | h2h=  0.0000 | br= 1.2883 | avg= 0.3829 | fc=0.186 |   2366 ep/s | 18.0m
[Ep   2650000/50000000] avg_r=  0.381 | h2h=  0.0000 | br= 1.2886 | avg= 0.3789 | fc=0.186 |   2354 ep/s | 18.4m
[Ep   2700000/50000000] avg_r=  0.352 | h2h=  0.0000 | br= 1.3497 | avg= 0.3783 | fc=0.232 |   2405 ep/s | 18.7m
[Ep   2750000/50000000] avg_r=  0.459 | h2h=  0.0000 | br= 1.4613 | avg= 0.3898 | fc=0.227 |   2352 ep/s | 19.1m
[Ep   2800000/50000000] avg_r=  0.427 | h2h=  0.0000 | br= 1.4840 | avg= 0.3940 | fc=0.277 |   2425 ep/s | 19.4m
[Ep   2850000/50000000] avg_r=  0.455 | h2h=  0.0000 | br= 1.5660 | avg= 0.3933 | fc=0.248 |   2317 ep/s | 19.8m
[Ep   2900000/50000000] avg_r=  0.383 | h2h=  0.0000 | br= 1.6488 | avg= 0.3879 | fc=0.270 |   2366 ep/s | 20.1m
[Ep   2950000/50000000] avg_r=  0.372 | h2h=  0.0000 | br= 1.6492 | avg= 0.3925 | fc=0.271 |   2369 ep/s | 20.5m
[Ep   3000000/50000000] avg_r=  0.319 | h2h=  0.0000 | br= 1.6461 | avg= 0.3929 | fc=0.285 |   2388 ep/s | 20.8m
[Ep   3050000/50000000] avg_r=  0.252 | h2h=  0.0000 | br= 1.6470 | avg= 0.3975 | fc=0.260 |   2291 ep/s | 21.2m
[Ep   3100000/50000000] avg_r=  0.396 | h2h=  0.0000 | br= 1.6481 | avg= 0.3986 | fc=0.301 |   2359 ep/s | 21.6m
[Ep   3150000/50000000] avg_r=  0.368 | h2h=  0.0000 | br= 1.6443 | avg= 0.3969 | fc=0.273 |   2335 ep/s | 21.9m
[Ep   3200000/50000000] avg_r=  0.418 | h2h=  0.0000 | br= 1.6492 | avg= 0.4004 | fc=0.273 |   2306 ep/s | 22.3m
[Ep   3250000/50000000] avg_r=  0.449 | h2h=  0.0000 | br= 1.6448 | avg= 0.4022 | fc=0.244 |   2318 ep/s | 22.6m
[Ep   3300000/50000000] avg_r=  0.390 | h2h=  0.0000 | br= 1.6425 | avg= 0.4034 | fc=0.268 |   2314 ep/s | 23.0m
[Ep   3350000/50000000] avg_r=  0.319 | h2h=  0.0000 | br= 1.6469 | avg= 0.4038 | fc=0.242 |   2383 ep/s | 23.3m
[Ep   3400000/50000000] avg_r=  0.378 | h2h=  0.0000 | br= 1.6471 | avg= 0.4031 | fc=0.277 |   2355 ep/s | 23.7m
[Ep   3450000/50000000] avg_r=  0.319 | h2h=  0.0000 | br= 1.6460 | avg= 0.4044 | fc=0.223 |   2474 ep/s | 24.0m
[Ep   3500000/50000000] avg_r=  0.377 | h2h=  0.0000 | br= 1.6442 | avg= 0.4040 | fc=0.309 |   2307 ep/s | 24.4m
[Ep   3550000/50000000] avg_r=  0.390 | h2h=  0.0000 | br= 1.6448 | avg= 0.4047 | fc=0.270 |   2312 ep/s | 24.8m
[Ep   3600000/50000000] avg_r=  0.451 | h2h=  0.0000 | br= 1.6406 | avg= 0.4039 | fc=0.273 |   2363 ep/s | 25.1m
[Ep   3650000/50000000] avg_r=  0.390 | h2h=  0.0000 | br= 1.6435 | avg= 0.4031 | fc=0.311 |   2345 ep/s | 25.5m
[Ep   3700000/50000000] avg_r=  0.384 | h2h=  0.0000 | br= 1.6452 | avg= 0.4034 | fc=0.264 |   2370 ep/s | 25.8m
[Ep   3750000/50000000] avg_r=  0.455 | h2h=  0.0000 | br= 1.6402 | avg= 0.4041 | fc=0.258 |   2276 ep/s | 26.2m
[Ep   3800000/50000000] avg_r=  0.294 | h2h=  0.0000 | br= 1.6439 | avg= 0.4047 | fc=0.252 |   2345 ep/s | 26.5m
[Ep   3850000/50000000] avg_r=  0.375 | h2h=  0.0000 | br= 1.6419 | avg= 0.4036 | fc=0.236 |   2357 ep/s | 26.9m
[Ep   3900000/50000000] avg_r=  0.365 | h2h=  0.0000 | br= 1.6432 | avg= 0.4018 | fc=0.268 |   2344 ep/s | 27.2m
[Ep   3950000/50000000] avg_r=  0.426 | h2h=  0.0000 | br= 1.6446 | avg= 0.4029 | fc=0.283 |   2343 ep/s | 27.6m
[Ep   4000000/50000000] avg_r=  0.355 | h2h=  0.0000 | br= 1.6434 | avg= 0.4015 | fc=0.283 |   2347 ep/s | 28.0m
[Ep   4050000/50000000] avg_r=  0.398 | h2h=  0.0000 | br= 1.6452 | avg= 0.3999 | fc=0.277 |   2320 ep/s | 28.3m
[Ep   4100000/50000000] avg_r=  0.399 | h2h=  0.0000 | br= 1.6419 | avg= 0.4010 | fc=0.270 |   2345 ep/s | 28.7m
[Ep   4150000/50000000] avg_r=  0.277 | h2h=  0.0000 | br= 1.6393 | avg= 0.4007 | fc=0.301 |   2423 ep/s | 29.0m
[Ep   4200000/50000000] avg_r=  0.455 | h2h=  0.0000 | br= 1.6409 | avg= 0.4019 | fc=0.309 |   2347 ep/s | 29.4m
[Ep   4250000/50000000] avg_r=  0.325 | h2h=  0.0000 | br= 1.6439 | avg= 0.3987 | fc=0.283 |   2407 ep/s | 29.7m
[Ep   4300000/50000000] avg_r=  0.388 | h2h=  0.0000 | br= 1.6421 | avg= 0.4000 | fc=0.236 |   2357 ep/s | 30.1m
[Ep   4350000/50000000] avg_r=  0.289 | h2h=  0.0000 | br= 1.6410 | avg= 0.3960 | fc=0.225 |   2407 ep/s | 30.4m
[Ep   4400000/50000000] avg_r=  0.316 | h2h=  0.0000 | br= 1.6410 | avg= 0.3984 | fc=0.227 |   2356 ep/s | 30.8m
[Ep   4450000/50000000] avg_r=  0.395 | h2h=  0.0000 | br= 1.6405 | avg= 0.3976 | fc=0.256 |   2414 ep/s | 31.1m
[Ep   4500000/50000000] avg_r=  0.309 | h2h=  0.0000 | br= 1.6410 | avg= 0.3961 | fc=0.277 |   2379 ep/s | 31.5m
[Ep   4550000/50000000] avg_r=  0.335 | h2h=  0.0000 | br= 1.6386 | avg= 0.3935 | fc=0.318 |   2433 ep/s | 31.8m
[Ep   4600000/50000000] avg_r=  0.381 | h2h=  0.0000 | br= 1.6377 | avg= 0.3966 | fc=0.232 |   2260 ep/s | 32.2m
[Ep   4650000/50000000] avg_r=  0.380 | h2h=  0.0000 | br= 1.6334 | avg= 0.3963 | fc=0.250 |   2426 ep/s | 32.5m
[Ep   4700000/50000000] avg_r=  0.317 | h2h=  0.0000 | br= 1.6375 | avg= 0.3941 | fc=0.266 |   2419 ep/s | 32.9m
[Ep   4750000/50000000] avg_r=  0.404 | h2h=  0.0000 | br= 1.6408 | avg= 0.3931 | fc=0.234 |   2372 ep/s | 33.2m
[Ep   4800000/50000000] avg_r=  0.380 | h2h=  0.0000 | br= 1.6390 | avg= 0.3924 | fc=0.244 |   2440 ep/s | 33.6m
[Ep   4850000/50000000] avg_r=  0.416 | h2h=  0.0000 | br= 1.6370 | avg= 0.3916 | fc=0.264 |   2290 ep/s | 33.9m
[Ep   4900000/50000000] avg_r=  0.377 | h2h=  0.0000 | br= 1.6384 | avg= 0.4032 | fc=0.250 |   2347 ep/s | 34.3m
[Ep   4950000/50000000] avg_r=  0.405 | h2h=  0.0000 | br= 1.6413 | avg= 0.4042 | fc=0.277 |   2395 ep/s | 34.6m
[Ep   5000000/50000000] avg_r=  0.363 | h2h=  0.0000 | br= 1.6396 | avg= 0.4027 | fc=0.275 |   2333 ep/s | 35.0m
[Ep   5050000/50000000] avg_r=  0.425 | h2h=  0.0000 | br= 1.6532 | avg= 0.4010 | fc=0.225 |   2406 ep/s | 35.3m
[Ep   5100000/50000000] avg_r=  0.372 | h2h=  0.0000 | br= 1.7612 | avg= 0.3899 | fc=0.225 |   2339 ep/s | 35.7m
[Ep   5150000/50000000] avg_r=  0.574 | h2h=  0.0000 | br= 1.7659 | avg= 0.3898 | fc=0.236 |   2306 ep/s | 36.0m
[Ep   5200000/50000000] avg_r=  0.509 | h2h=  0.0000 | br= 1.7720 | avg= 0.3919 | fc=0.250 |   2278 ep/s | 36.4m
[Ep   5250000/50000000] avg_r=  0.416 | h2h=  0.0000 | br= 1.7716 | avg= 0.3916 | fc=0.256 |   2252 ep/s | 36.8m
[Ep   5300000/50000000] avg_r=  0.421 | h2h=  0.0000 | br= 1.7716 | avg= 0.3921 | fc=0.205 |   2274 ep/s | 37.2m
[Ep   5350000/50000000] avg_r=  0.546 | h2h=  0.0000 | br= 1.7726 | avg= 0.3913 | fc=0.215 |   2314 ep/s | 37.5m
[Ep   5400000/50000000] avg_r=  0.451 | h2h=  0.0000 | br= 1.7698 | avg= 0.3845 | fc=0.223 |   2353 ep/s | 37.9m
[Ep   5450000/50000000] avg_r=  0.330 | h2h=  0.0000 | br= 1.7709 | avg= 0.3740 | fc=0.252 |   2336 ep/s | 38.2m
[Ep   5500000/50000000] avg_r=  0.475 | h2h=  0.0000 | br= 1.7707 | avg= 0.3757 | fc=0.223 |   2306 ep/s | 38.6m
[Ep   5550000/50000000] avg_r=  0.388 | h2h=  0.0000 | br= 1.7672 | avg= 0.3758 | fc=0.225 |   2245 ep/s | 39.0m
[Ep   5600000/50000000] avg_r=  0.449 | h2h=  0.0000 | br= 1.7729 | avg= 0.3758 | fc=0.256 |   2321 ep/s | 39.3m
[Ep   5650000/50000000] avg_r=  0.274 | h2h=  0.0000 | br= 1.8550 | avg= 0.3933 | fc=0.297 |   2378 ep/s | 39.7m
[Ep   5700000/50000000] avg_r=  0.416 | h2h=  0.0000 | br= 1.8317 | avg= 0.3950 | fc=0.281 |   2315 ep/s | 40.0m
[Ep   5750000/50000000] avg_r=  0.456 | h2h=  0.0000 | br= 1.8089 | avg= 0.3941 | fc=0.340 |   2376 ep/s | 40.4m
[Ep   5800000/50000000] avg_r=  0.394 | h2h=  0.0000 | br= 1.8080 | avg= 0.3962 | fc=0.273 |   2396 ep/s | 40.7m
[Ep   5850000/50000000] avg_r=  0.470 | h2h=  0.0000 | br= 1.8097 | avg= 0.3970 | fc=0.324 |   2431 ep/s | 41.1m
[Ep   5900000/50000000] avg_r=  0.441 | h2h=  0.0000 | br= 1.8076 | avg= 0.4013 | fc=0.291 |   2419 ep/s | 41.4m
[Ep   5950000/50000000] avg_r=  0.398 | h2h=  0.0000 | br= 1.8094 | avg= 0.4002 | fc=0.301 |   2324 ep/s | 41.8m
[Ep   6000000/50000000] avg_r=  0.338 | h2h=  0.0000 | br= 1.8151 | avg= 0.4002 | fc=0.268 |   2361 ep/s | 42.1m
[Ep   6050000/50000000] avg_r=  0.403 | h2h=  0.0000 | br= 1.8111 | avg= 0.4015 | fc=0.305 |   2380 ep/s | 42.5m
[Ep   6100000/50000000] avg_r=  0.464 | h2h=  0.0000 | br= 1.8068 | avg= 0.4011 | fc=0.277 |   2394 ep/s | 42.8m
[Ep   6150000/50000000] avg_r=  0.413 | h2h=  0.0000 | br= 1.8068 | avg= 0.4042 | fc=0.291 |   2299 ep/s | 43.2m
[Ep   6200000/50000000] avg_r=  0.397 | h2h=  0.0000 | br= 1.8093 | avg= 0.4014 | fc=0.277 |   2364 ep/s | 43.5m
[Ep   6250000/50000000] avg_r=  0.406 | h2h=  0.0000 | br= 1.8100 | avg= 0.4033 | fc=0.281 |   2342 ep/s | 43.9m
[Ep   6300000/50000000] avg_r=  0.379 | h2h=  0.0000 | br= 1.8096 | avg= 0.4028 | fc=0.314 |   2363 ep/s | 44.2m
[Ep   6350000/50000000] avg_r=  0.458 | h2h=  0.0000 | br= 1.8079 | avg= 0.4016 | fc=0.277 |   2385 ep/s | 44.6m
[Ep   6400000/50000000] avg_r=  0.407 | h2h=  0.0000 | br= 1.8081 | avg= 0.4051 | fc=0.301 |   2315 ep/s | 45.0m
[Ep   6450000/50000000] avg_r=  0.446 | h2h=  0.0000 | br= 1.8102 | avg= 0.4057 | fc=0.314 |   2415 ep/s | 45.3m
[Ep   6500000/50000000] avg_r=  0.518 | h2h=  0.0000 | br= 1.8106 | avg= 0.4053 | fc=0.289 |   2377 ep/s | 45.6m
[Ep   6550000/50000000] avg_r=  0.419 | h2h=  0.0000 | br= 1.8092 | avg= 0.4061 | fc=0.340 |   2427 ep/s | 46.0m
[Ep   6600000/50000000] avg_r=  0.461 | h2h=  0.0000 | br= 1.8057 | avg= 0.4053 | fc=0.281 |   2415 ep/s | 46.3m
[Ep   6650000/50000000] avg_r=  0.450 | h2h=  0.0000 | br= 1.8063 | avg= 0.4058 | fc=0.273 |   2363 ep/s | 46.7m
[Ep   6700000/50000000] avg_r=  0.395 | h2h=  0.0000 | br= 1.8048 | avg= 0.4049 | fc=0.318 |   2360 ep/s | 47.0m
[Ep   6750000/50000000] avg_r=  0.382 | h2h=  0.0000 | br= 1.8090 | avg= 0.4056 | fc=0.271 |   2387 ep/s | 47.4m
[Ep   6800000/50000000] avg_r=  0.363 | h2h=  0.0000 | br= 1.8067 | avg= 0.4046 | fc=0.287 |   2379 ep/s | 47.7m
[Ep   6850000/50000000] avg_r=  0.391 | h2h=  0.0000 | br= 1.8056 | avg= 0.4036 | fc=0.301 |   2362 ep/s | 48.1m
[Ep   6900000/50000000] avg_r=  0.444 | h2h=  0.0000 | br= 1.8081 | avg= 0.4029 | fc=0.303 |   2445 ep/s | 48.4m
[Ep   6950000/50000000] avg_r=  0.450 | h2h=  0.0000 | br= 1.8037 | avg= 0.4052 | fc=0.279 |   2466 ep/s | 48.8m
[Ep   7000000/50000000] avg_r=  0.380 | h2h=  0.0000 | br= 1.8058 | avg= 0.4056 | fc=0.301 |   2343 ep/s | 49.1m
[Ep   7050000/50000000] avg_r=  0.392 | h2h=  0.0000 | br= 1.8077 | avg= 0.4035 | fc=0.318 |   2354 ep/s | 49.5m
[Ep   7100000/50000000] avg_r=  0.430 | h2h=  0.0000 | br= 1.8091 | avg= 0.4050 | fc=0.250 |   2331 ep/s | 49.8m
[Ep   7150000/50000000] avg_r=  0.466 | h2h=  0.0000 | br= 1.8066 | avg= 0.4050 | fc=0.311 |   2463 ep/s | 50.2m
[Ep   7200000/50000000] avg_r=  0.360 | h2h=  0.0000 | br= 1.8063 | avg= 0.4064 | fc=0.299 |   2334 ep/s | 50.5m
[Ep   7250000/50000000] avg_r=  0.479 | h2h=  0.0000 | br= 1.8046 | avg= 0.4046 | fc=0.309 |   2413 ep/s | 50.9m
[Ep   7300000/50000000] avg_r=  0.448 | h2h=  0.0000 | br= 1.8072 | avg= 0.4056 | fc=0.342 |   2359 ep/s | 51.2m
[Ep   7350000/50000000] avg_r=  0.379 | h2h=  0.0000 | br= 1.8094 | avg= 0.4038 | fc=0.299 |   2349 ep/s | 51.6m
[Ep   7400000/50000000] avg_r=  0.350 | h2h=  0.0000 | br= 1.8091 | avg= 0.4045 | fc=0.297 |   2347 ep/s | 51.9m
[Ep   7450000/50000000] avg_r=  0.354 | h2h=  0.0000 | br= 1.8032 | avg= 0.4032 | fc=0.293 |   2381 ep/s | 52.3m
[Ep   7500000/50000000] avg_r=  0.442 | h2h=  0.0000 | br= 1.8064 | avg= 0.4029 | fc=0.301 |   2343 ep/s | 52.7m
[Ep   7550000/50000000] avg_r=  0.483 | h2h=  0.0000 | br= 1.8051 | avg= 0.4033 | fc=0.312 |   2374 ep/s | 53.0m
[Ep   7600000/50000000] avg_r=  0.426 | h2h=  0.0000 | br= 1.8084 | avg= 0.4024 | fc=0.303 |   2426 ep/s | 53.3m
[Ep   7650000/50000000] avg_r=  0.421 | h2h=  0.0000 | br= 1.8072 | avg= 0.4012 | fc=0.309 |   2367 ep/s | 53.7m
[Ep   7700000/50000000] avg_r=  0.346 | h2h=  0.0000 | br= 1.8090 | avg= 0.4017 | fc=0.279 |   2401 ep/s | 54.0m
[Ep   7750000/50000000] avg_r=  0.364 | h2h=  0.0000 | br= 1.8077 | avg= 0.4015 | fc=0.289 |   2393 ep/s | 54.4m
[Ep   7800000/50000000] avg_r=  0.511 | h2h=  0.0000 | br= 1.8058 | avg= 0.4018 | fc=0.309 |   2390 ep/s | 54.7m
[Ep   7850000/50000000] avg_r=  0.472 | h2h=  0.0000 | br= 1.8069 | avg= 0.4018 | fc=0.277 |   2348 ep/s | 55.1m
[Ep   7900000/50000000] avg_r=  0.452 | h2h=  0.0000 | br= 1.8050 | avg= 0.4013 | fc=0.283 |   2442 ep/s | 55.4m
[Ep   7950000/50000000] avg_r=  0.387 | h2h=  0.0000 | br= 1.8065 | avg= 0.4004 | fc=0.344 |   2350 ep/s | 55.8m
[Ep   8000000/50000000] avg_r=  0.480 | h2h=  0.0000 | br= 1.8063 | avg= 0.3998 | fc=0.289 |   2403 ep/s | 56.1m
[Ep   8050000/50000000] avg_r=  0.450 | h2h=  0.0000 | br= 1.8049 | avg= 0.3990 | fc=0.324 |   2376 ep/s | 56.5m
[Ep   8100000/50000000] avg_r=  0.535 | h2h=  0.0000 | br= 1.8062 | avg= 0.3997 | fc=0.328 |   2390 ep/s | 56.8m
[Ep   8150000/50000000] avg_r=  0.396 | h2h=  0.0000 | br= 1.8052 | avg= 0.3994 | fc=0.307 |   2439 ep/s | 57.2m
[Ep   8200000/50000000] avg_r=  0.410 | h2h=  0.0000 | br= 1.8038 | avg= 0.3987 | fc=0.299 |   2310 ep/s | 57.5m
[Ep   8250000/50000000] avg_r=  0.368 | h2h=  0.0000 | br= 1.8057 | avg= 0.3997 | fc=0.320 |   2396 ep/s | 57.9m
[Ep   8300000/50000000] avg_r=  0.446 | h2h=  0.0000 | br= 1.8069 | avg= 0.3983 | fc=0.270 |   2387 ep/s | 58.2m
[Ep   8350000/50000000] avg_r=  0.373 | h2h=  0.0000 | br= 1.8026 | avg= 0.3982 | fc=0.307 |   2362 ep/s | 58.6m
[Ep   8400000/50000000] avg_r=  0.459 | h2h=  0.0000 | br= 1.8046 | avg= 0.3971 | fc=0.301 |   2361 ep/s | 58.9m
[Ep   8450000/50000000] avg_r=  0.425 | h2h=  0.0000 | br= 1.8047 | avg= 0.3951 | fc=0.273 |   2353 ep/s | 59.3m
[Ep   8500000/50000000] avg_r=  0.467 | h2h=  0.0000 | br= 1.8045 | avg= 0.3977 | fc=0.307 |   2367 ep/s | 59.6m
[Ep   8550000/50000000] avg_r=  0.314 | h2h=  0.0000 | br= 1.8032 | avg= 0.3986 | fc=0.311 |   2358 ep/s | 60.0m
[Ep   8600000/50000000] avg_r=  0.446 | h2h=  0.0000 | br= 1.8035 | avg= 0.3974 | fc=0.277 |   2358 ep/s | 60.4m
[Ep   8650000/50000000] avg_r=  0.416 | h2h=  0.0000 | br= 1.8063 | avg= 0.3955 | fc=0.287 |   2408 ep/s | 60.7m
[Ep   8700000/50000000] avg_r=  0.429 | h2h=  0.0000 | br= 1.8055 | avg= 0.3934 | fc=0.283 |   2351 ep/s | 61.1m
[Ep   8750000/50000000] avg_r=  0.505 | h2h=  0.0000 | br= 1.8023 | avg= 0.3967 | fc=0.305 |   2337 ep/s | 61.4m
[Ep   8800000/50000000] avg_r=  0.361 | h2h=  0.0000 | br= 1.8027 | avg= 0.3943 | fc=0.287 |   2409 ep/s | 61.8m
[Ep   8850000/50000000] avg_r=  0.542 | h2h=  0.0000 | br= 1.8034 | avg= 0.3920 | fc=0.309 |   2349 ep/s | 62.1m
