NFSP C++ Hold'em holdem_64x64_mv_train_std_full (nfsp_iqn) | seed=42 | 50000000 episodes | 3 workers | arch=[64,64] | batch=256 | learn_every=256 | target=128000 | dqn_lr=0.002 | sl_lr=0.0002 | dqn_buf=600000 | res_buf=15000000
==========================================================================================
[Ep   8200000/50000000] avg_r=  1.763 | h2h=  0.0000 | br= 0.6285 | avg= 0.4509 | fc=0.148 |   2619 ep/s | 58.3m
[Ep   8250000/50000000] avg_r=  1.755 | h2h=  0.0000 | br= 0.6277 | avg= 0.4522 | fc=0.158 |   2567 ep/s | 58.6m
[Ep   8300000/50000000] avg_r=  1.817 | h2h=  0.0000 | br= 0.6249 | avg= 0.4527 | fc=0.162 |   2524 ep/s | 58.9m
[Ep   8350000/50000000] avg_r=  1.773 | h2h=  0.0000 | br= 0.6244 | avg= 0.4542 | fc=0.145 |   2595 ep/s | 59.3m
[Ep   8400000/50000000] avg_r=  1.769 | h2h=  0.0000 | br= 0.6235 | avg= 0.4553 | fc=0.182 |   2609 ep/s | 59.6m
[Ep   8450000/50000000] avg_r=  1.821 | h2h=  0.0000 | br= 0.6270 | avg= 0.4557 | fc=0.168 |   2582 ep/s | 59.9m
[Ep   8500000/50000000] avg_r=  1.740 | h2h=  0.0000 | br= 0.6263 | avg= 0.4539 | fc=0.154 |   2596 ep/s | 60.2m
[Ep   8550000/50000000] avg_r=  1.764 | h2h=  0.0000 | br= 0.6270 | avg= 0.4560 | fc=0.176 |   2639 ep/s | 60.5m
[Ep   8600000/50000000] avg_r=  1.815 | h2h=  0.0000 | br= 0.6278 | avg= 0.4528 | fc=0.145 |   2600 ep/s | 60.9m
[Ep   8650000/50000000] avg_r=  1.796 | h2h=  0.0000 | br= 0.6258 | avg= 0.4559 | fc=0.168 |   2609 ep/s | 61.2m
[Ep   8700000/50000000] avg_r=  1.772 | h2h=  0.0000 | br= 0.6254 | avg= 0.4561 | fc=0.189 |   2650 ep/s | 61.5m
[Ep   8750000/50000000] avg_r=  1.783 | h2h=  0.0000 | br= 0.6258 | avg= 0.4549 | fc=0.166 |   2639 ep/s | 61.8m
[Ep   8800000/50000000] avg_r=  1.795 | h2h=  0.0000 | br= 0.6254 | avg= 0.4547 | fc=0.156 |   2572 ep/s | 62.1m
[Ep   8850000/50000000] avg_r=  1.763 | h2h=  0.0000 | br= 0.6225 | avg= 0.4551 | fc=0.174 |   2598 ep/s | 62.4m
[Ep   8900000/50000000] avg_r=  1.767 | h2h=  0.0000 | br= 0.6272 | avg= 0.4552 | fc=0.174 |   2594 ep/s | 62.8m
[Ep   8950000/50000000] avg_r=  1.786 | h2h=  0.0000 | br= 0.6273 | avg= 0.4577 | fc=0.205 |   2596 ep/s | 63.1m
[Ep   9000000/50000000] avg_r=  1.801 | h2h=  0.0000 | br= 0.6262 | avg= 0.4572 | fc=0.164 |   2619 ep/s | 63.4m
[Ep   9050000/50000000] avg_r=  1.790 | h2h=  0.0000 | br= 0.6272 | avg= 0.4565 | fc=0.154 |   2564 ep/s | 63.7m
[Ep   9100000/50000000] avg_r=  1.755 | h2h=  0.0000 | br= 0.6240 | avg= 0.4569 | fc=0.162 |   2582 ep/s | 64.1m
[Ep   9150000/50000000] avg_r=  1.823 | h2h=  0.0000 | br= 0.6257 | avg= 0.4557 | fc=0.180 |   2635 ep/s | 64.4m
[Ep   9200000/50000000] avg_r=  1.781 | h2h=  0.0000 | br= 0.6262 | avg= 0.4546 | fc=0.174 |   2551 ep/s | 64.7m
[Ep   9250000/50000000] avg_r=  1.796 | h2h=  0.0000 | br= 0.6258 | avg= 0.4577 | fc=0.172 |   2574 ep/s | 65.0m
[Ep   9300000/50000000] avg_r=  1.728 | h2h=  0.0000 | br= 0.6235 | avg= 0.4566 | fc=0.186 |   2629 ep/s | 65.3m
[Ep   9350000/50000000] avg_r=  1.795 | h2h=  0.0000 | br= 0.6249 | avg= 0.4564 | fc=0.164 |   2549 ep/s | 65.7m
[Ep   9400000/50000000] avg_r=  1.782 | h2h=  0.0000 | br= 0.6231 | avg= 0.4569 | fc=0.189 |   2577 ep/s | 66.0m
[Ep   9450000/50000000] avg_r=  1.734 | h2h=  0.0000 | br= 0.6229 | avg= 0.4543 | fc=0.139 |   2607 ep/s | 66.3m
[Ep   9500000/50000000] avg_r=  1.784 | h2h=  0.0000 | br= 0.6220 | avg= 0.4560 | fc=0.174 |   2630 ep/s | 66.6m
[Ep   9550000/50000000] avg_r=  1.782 | h2h=  0.0000 | br= 0.6238 | avg= 0.4558 | fc=0.148 |   2603 ep/s | 66.9m
[Ep   9600000/50000000] avg_r=  1.781 | h2h=  0.0000 | br= 0.6214 | avg= 0.4563 | fc=0.166 |   2640 ep/s | 67.3m
[Ep   9650000/50000000] avg_r=  1.774 | h2h=  0.0000 | br= 0.6215 | avg= 0.4563 | fc=0.166 |   2633 ep/s | 67.6m
[Ep   9700000/50000000] avg_r=  1.889 | h2h=  0.0000 | br= 0.6215 | avg= 0.4553 | fc=0.148 |   2525 ep/s | 67.9m
[Ep   9750000/50000000] avg_r=  1.791 | h2h=  0.0000 | br= 0.6226 | avg= 0.4557 | fc=0.193 |   2582 ep/s | 68.2m
[Ep   9800000/50000000] avg_r=  1.774 | h2h=  0.0000 | br= 0.6252 | avg= 0.4571 | fc=0.164 |   2626 ep/s | 68.5m
[Ep   9850000/50000000] avg_r=  1.818 | h2h=  0.0000 | br= 0.6274 | avg= 0.4562 | fc=0.166 |   2634 ep/s | 68.9m
[Ep   9900000/50000000] avg_r=  1.746 | h2h=  0.0000 | br= 0.6240 | avg= 0.4570 | fc=0.182 |   2606 ep/s | 69.2m
[Ep   9950000/50000000] avg_r=  1.790 | h2h=  0.0000 | br= 0.6276 | avg= 0.4559 | fc=0.166 |   2591 ep/s | 69.5m
[Ep  10000000/50000000] avg_r=  1.747 | h2h=  0.0000 | br= 0.6253 | avg= 0.4556 | fc=0.156 |   2580 ep/s | 69.8m
[H2H] ep=10000000 | avg_reward=60.4500 over 1000 games
  >>> H2H WINRATE @ ep 10000000: 60.4500
  [CHECKPOINT] saved at ep 10000000
[Ep  10050000/50000000] avg_r=  1.778 | h2h= 60.4500 | br= 0.6240 | avg= 0.4431 | fc=0.172 |    919 ep/s | 70.7m
[snapshot] ep=10000000 -> /home/anthonyn/cos435/cpp-implementation/snapshots/holdem_64x64_mv_train_std_full/ep10000000
[Ep  10100000/50000000] avg_r=  1.847 | h2h= 60.4500 | br= 0.6272 | avg= 0.4422 | fc=0.180 |   3023 ep/s | 71.0m
[Ep  10150000/50000000] avg_r=  1.800 | h2h= 60.4500 | br= 0.6267 | avg= 0.4416 | fc=0.178 |   2995 ep/s | 71.3m
[Ep  10200000/50000000] avg_r=  1.772 | h2h= 60.4500 | br= 0.6251 | avg= 0.4430 | fc=0.191 |   3026 ep/s | 71.6m
[Ep  10250000/50000000] avg_r=  1.799 | h2h= 60.4500 | br= 0.6207 | avg= 0.4418 | fc=0.180 |   3201 ep/s | 71.8m
[Ep  10300000/50000000] avg_r=  1.441 | h2h= 60.4500 | br= 0.6502 | avg= 0.4502 | fc=0.172 |   3474 ep/s | 72.1m
[Ep  10350000/50000000] avg_r=  1.052 | h2h= 60.4500 | br= 0.6512 | avg= 0.4550 | fc=0.209 |   3660 ep/s | 72.3m
[Ep  10400000/50000000] avg_r=  1.068 | h2h= 60.4500 | br= 0.6157 | avg= 0.4540 | fc=0.180 |   3475 ep/s | 72.5m
[Ep  10450000/50000000] avg_r=  1.055 | h2h= 60.4500 | br= 0.5847 | avg= 0.4543 | fc=0.174 |   3210 ep/s | 72.8m
[Ep  10500000/50000000] avg_r=  1.028 | h2h= 60.4500 | br= 0.5813 | avg= 0.4546 | fc=0.166 |   2776 ep/s | 73.1m
[Ep  10550000/50000000] avg_r=  1.064 | h2h= 60.4500 | br= 0.5787 | avg= 0.4539 | fc=0.174 |   2883 ep/s | 73.4m
[Ep  10600000/50000000] avg_r=  1.063 | h2h= 60.4500 | br= 0.5799 | avg= 0.4539 | fc=0.172 |   2627 ep/s | 73.7m
[Ep  10650000/50000000] avg_r=  1.075 | h2h= 60.4500 | br= 0.5812 | avg= 0.4543 | fc=0.188 |   2689 ep/s | 74.0m
[Ep  10700000/50000000] avg_r=  1.049 | h2h= 60.4500 | br= 0.5799 | avg= 0.4555 | fc=0.191 |   2630 ep/s | 74.3m
[Ep  10750000/50000000] avg_r=  1.060 | h2h= 60.4500 | br= 0.5810 | avg= 0.4548 | fc=0.160 |   2662 ep/s | 74.6m
[Ep  10800000/50000000] avg_r=  1.038 | h2h= 60.4500 | br= 0.5796 | avg= 0.4528 | fc=0.193 |   2613 ep/s | 75.0m
[Ep  10850000/50000000] avg_r=  1.047 | h2h= 60.4500 | br= 0.5762 | avg= 0.4527 | fc=0.168 |   2656 ep/s | 75.3m
[Ep  10900000/50000000] avg_r=  1.059 | h2h= 60.4500 | br= 0.5775 | avg= 0.4533 | fc=0.186 |   2628 ep/s | 75.6m
[Ep  10950000/50000000] avg_r=  1.041 | h2h= 60.4500 | br= 0.5766 | avg= 0.4533 | fc=0.184 |   2563 ep/s | 75.9m
[Ep  11000000/50000000] avg_r=  1.026 | h2h= 60.4500 | br= 0.5792 | avg= 0.4518 | fc=0.189 |   2633 ep/s | 76.2m
[Ep  11050000/50000000] avg_r=  1.062 | h2h= 60.4500 | br= 0.5775 | avg= 0.4527 | fc=0.162 |   2670 ep/s | 76.5m
[Ep  11100000/50000000] avg_r=  1.057 | h2h= 60.4500 | br= 0.5783 | avg= 0.4506 | fc=0.168 |   2612 ep/s | 76.9m
[Ep  11150000/50000000] avg_r=  0.999 | h2h= 60.4500 | br= 0.5723 | avg= 0.4514 | fc=0.168 |   2664 ep/s | 77.2m
[Ep  11200000/50000000] avg_r=  1.068 | h2h= 60.4500 | br= 0.5798 | avg= 0.4506 | fc=0.193 |   2654 ep/s | 77.5m
[Ep  11250000/50000000] avg_r=  1.003 | h2h= 60.4500 | br= 0.5810 | avg= 0.4530 | fc=0.182 |   2581 ep/s | 77.8m
[Ep  11300000/50000000] avg_r=  1.025 | h2h= 60.4500 | br= 0.5774 | avg= 0.4520 | fc=0.188 |   2578 ep/s | 78.1m
[Ep  11350000/50000000] avg_r=  1.057 | h2h= 60.4500 | br= 0.5778 | avg= 0.4522 | fc=0.172 |   2582 ep/s | 78.5m
[Ep  11400000/50000000] avg_r=  1.001 | h2h= 60.4500 | br= 0.5760 | avg= 0.4517 | fc=0.156 |   2609 ep/s | 78.8m
[Ep  11450000/50000000] avg_r=  1.117 | h2h= 60.4500 | br= 0.5787 | avg= 0.4531 | fc=0.178 |   2619 ep/s | 79.1m
[Ep  11500000/50000000] avg_r=  1.065 | h2h= 60.4500 | br= 0.5754 | avg= 0.4497 | fc=0.176 |   2646 ep/s | 79.4m
[Ep  11550000/50000000] avg_r=  1.049 | h2h= 60.4500 | br= 0.5770 | avg= 0.4507 | fc=0.164 |   2620 ep/s | 79.7m
[Ep  11600000/50000000] avg_r=  1.068 | h2h= 60.4500 | br= 0.5791 | avg= 0.4488 | fc=0.156 |   2629 ep/s | 80.0m
[Ep  11650000/50000000] avg_r=  1.073 | h2h= 60.4500 | br= 0.5798 | avg= 0.4485 | fc=0.189 |   2623 ep/s | 80.4m
[Ep  11700000/50000000] avg_r=  1.043 | h2h= 60.4500 | br= 0.5800 | avg= 0.4514 | fc=0.168 |   2660 ep/s | 80.7m
[Ep  11750000/50000000] avg_r=  1.028 | h2h= 60.4500 | br= 0.5771 | avg= 0.4484 | fc=0.168 |   2578 ep/s | 81.0m
[Ep  11800000/50000000] avg_r=  1.076 | h2h= 60.4500 | br= 0.5754 | avg= 0.4511 | fc=0.166 |   2572 ep/s | 81.3m
[Ep  11850000/50000000] avg_r=  1.084 | h2h= 60.4500 | br= 0.5756 | avg= 0.4506 | fc=0.184 |   2638 ep/s | 81.6m
[Ep  11900000/50000000] avg_r=  1.056 | h2h= 60.4500 | br= 0.5784 | avg= 0.4495 | fc=0.195 |   2570 ep/s | 82.0m
[Ep  11950000/50000000] avg_r=  1.043 | h2h= 60.4500 | br= 0.5801 | avg= 0.4489 | fc=0.148 |   2674 ep/s | 82.3m
[Ep  12000000/50000000] avg_r=  1.038 | h2h= 60.4500 | br= 0.5770 | avg= 0.4488 | fc=0.184 |   2656 ep/s | 82.6m
[Ep  12050000/50000000] avg_r=  1.049 | h2h= 60.4500 | br= 0.5809 | avg= 0.4493 | fc=0.180 |   2652 ep/s | 82.9m
[Ep  12100000/50000000] avg_r=  1.059 | h2h= 60.4500 | br= 0.5742 | avg= 0.4485 | fc=0.166 |   2641 ep/s | 83.2m
[Ep  12150000/50000000] avg_r=  1.068 | h2h= 60.4500 | br= 0.5740 | avg= 0.4476 | fc=0.162 |   2633 ep/s | 83.5m
[Ep  12200000/50000000] avg_r=  1.056 | h2h= 60.4500 | br= 0.5809 | avg= 0.4483 | fc=0.207 |   2559 ep/s | 83.9m
[Ep  12250000/50000000] avg_r=  1.050 | h2h= 60.4500 | br= 0.5796 | avg= 0.4464 | fc=0.186 |   2609 ep/s | 84.2m
[Ep  12300000/50000000] avg_r=  1.049 | h2h= 60.4500 | br= 0.5759 | avg= 0.4493 | fc=0.172 |   2694 ep/s | 84.5m
[Ep  12350000/50000000] avg_r=  1.036 | h2h= 60.4500 | br= 0.5770 | avg= 0.4459 | fc=0.172 |   2676 ep/s | 84.8m
[Ep  12400000/50000000] avg_r=  1.078 | h2h= 60.4500 | br= 0.5792 | avg= 0.4460 | fc=0.141 |   2547 ep/s | 85.1m
[Ep  12450000/50000000] avg_r=  0.991 | h2h= 60.4500 | br= 0.5764 | avg= 0.4469 | fc=0.193 |   2632 ep/s | 85.4m
[Ep  12500000/50000000] avg_r=  1.025 | h2h= 60.4500 | br= 0.5797 | avg= 0.4441 | fc=0.133 |   2567 ep/s | 85.8m
[Ep  12550000/50000000] avg_r=  1.079 | h2h= 60.4500 | br= 0.5766 | avg= 0.4457 | fc=0.158 |   2621 ep/s | 86.1m
[Ep  12600000/50000000] avg_r=  1.083 | h2h= 60.4500 | br= 0.5785 | avg= 0.4468 | fc=0.141 |   2664 ep/s | 86.4m
[Ep  12650000/50000000] avg_r=  1.067 | h2h= 60.4500 | br= 0.5758 | avg= 0.4461 | fc=0.146 |   2675 ep/s | 86.7m
[Ep  12700000/50000000] avg_r=  1.011 | h2h= 60.4500 | br= 0.5780 | avg= 0.4473 | fc=0.182 |   2618 ep/s | 87.0m
[Ep  12750000/50000000] avg_r=  1.090 | h2h= 60.4500 | br= 0.5760 | avg= 0.4472 | fc=0.166 |   2708 ep/s | 87.3m
[Ep  12800000/50000000] avg_r=  1.077 | h2h= 60.4500 | br= 0.5782 | avg= 0.4461 | fc=0.166 |   2707 ep/s | 87.6m
[Ep  12850000/50000000] avg_r=  1.024 | h2h= 60.4500 | br= 0.5781 | avg= 0.4466 | fc=0.168 |   2691 ep/s | 88.0m
[Ep  12900000/50000000] avg_r=  1.077 | h2h= 60.4500 | br= 0.5783 | avg= 0.4455 | fc=0.176 |   2775 ep/s | 88.3m
[Ep  12950000/50000000] avg_r=  1.268 | h2h= 60.4500 | br= 0.5911 | avg= 0.4439 | fc=0.188 |   2773 ep/s | 88.6m
[Ep  13000000/50000000] avg_r=  1.412 | h2h= 60.4500 | br= 0.5715 | avg= 0.4438 | fc=0.186 |   2943 ep/s | 88.8m
[Ep  13050000/50000000] avg_r=  1.421 | h2h= 60.4500 | br= 0.5371 | avg= 0.4472 | fc=0.182 |   2920 ep/s | 89.1m
[Ep  13100000/50000000] avg_r=  1.430 | h2h= 60.4500 | br= 0.5039 | avg= 0.4462 | fc=0.201 |   2870 ep/s | 89.4m
[Ep  13150000/50000000] avg_r=  1.433 | h2h= 60.4500 | br= 0.4732 | avg= 0.4462 | fc=0.193 |   2872 ep/s | 89.7m
[Ep  13200000/50000000] avg_r=  1.412 | h2h= 60.4500 | br= 0.4731 | avg= 0.4503 | fc=0.168 |   2881 ep/s | 90.0m
[Ep  13250000/50000000] avg_r=  1.409 | h2h= 60.4500 | br= 0.4712 | avg= 0.4515 | fc=0.199 |   2954 ep/s | 90.3m
[Ep  13300000/50000000] avg_r=  1.406 | h2h= 60.4500 | br= 0.4716 | avg= 0.4520 | fc=0.172 |   2903 ep/s | 90.6m
[Ep  13350000/50000000] avg_r=  1.430 | h2h= 60.4500 | br= 0.4704 | avg= 0.4510 | fc=0.195 |   2881 ep/s | 90.9m
[Ep  13400000/50000000] avg_r=  1.414 | h2h= 60.4500 | br= 0.4711 | avg= 0.4513 | fc=0.176 |   2846 ep/s | 91.1m
[Ep  13450000/50000000] avg_r=  1.402 | h2h= 60.4500 | br= 0.4735 | avg= 0.4544 | fc=0.197 |   2841 ep/s | 91.4m
[Ep  13500000/50000000] avg_r=  1.453 | h2h= 60.4500 | br= 0.4750 | avg= 0.4515 | fc=0.186 |   2910 ep/s | 91.7m
[Ep  13550000/50000000] avg_r=  1.411 | h2h= 60.4500 | br= 0.4736 | avg= 0.4545 | fc=0.172 |   2897 ep/s | 92.0m
[Ep  13600000/50000000] avg_r=  1.424 | h2h= 60.4500 | br= 0.4745 | avg= 0.4547 | fc=0.223 |   2927 ep/s | 92.3m
[Ep  13650000/50000000] avg_r=  1.406 | h2h= 60.4500 | br= 0.4757 | avg= 0.4554 | fc=0.217 |   2923 ep/s | 92.6m
[Ep  13700000/50000000] avg_r=  1.457 | h2h= 60.4500 | br= 0.4738 | avg= 0.4569 | fc=0.189 |   2922 ep/s | 92.9m
[Ep  13750000/50000000] avg_r=  1.432 | h2h= 60.4500 | br= 0.4737 | avg= 0.4582 | fc=0.178 |   2911 ep/s | 93.2m
[Ep  13800000/50000000] avg_r=  1.413 | h2h= 60.4500 | br= 0.4735 | avg= 0.4570 | fc=0.186 |   2880 ep/s | 93.4m
[Ep  13850000/50000000] avg_r=  1.420 | h2h= 60.4500 | br= 0.4741 | avg= 0.4574 | fc=0.197 |   2926 ep/s | 93.7m
[Ep  13900000/50000000] avg_r=  1.419 | h2h= 60.4500 | br= 0.4774 | avg= 0.4582 | fc=0.205 |   2865 ep/s | 94.0m
[Ep  13950000/50000000] avg_r=  1.378 | h2h= 60.4500 | br= 0.4737 | avg= 0.4582 | fc=0.201 |   2878 ep/s | 94.3m
[Ep  14000000/50000000] avg_r=  1.404 | h2h= 60.4500 | br= 0.4743 | avg= 0.4591 | fc=0.201 |   2921 ep/s | 94.6m
[Ep  14050000/50000000] avg_r=  1.419 | h2h= 60.4500 | br= 0.4734 | avg= 0.4598 | fc=0.211 |   2868 ep/s | 94.9m
[Ep  14100000/50000000] avg_r=  1.391 | h2h= 60.4500 | br= 0.4738 | avg= 0.4604 | fc=0.195 |   2901 ep/s | 95.2m
[Ep  14150000/50000000] avg_r=  1.408 | h2h= 60.4500 | br= 0.4721 | avg= 0.4615 | fc=0.217 |   2918 ep/s | 95.5m
[Ep  14200000/50000000] avg_r=  1.386 | h2h= 60.4500 | br= 0.4744 | avg= 0.4611 | fc=0.156 |   2889 ep/s | 95.7m
[Ep  14250000/50000000] avg_r=  1.383 | h2h= 60.4500 | br= 0.4713 | avg= 0.4614 | fc=0.170 |   2922 ep/s | 96.0m
[Ep  14300000/50000000] avg_r=  1.415 | h2h= 60.4500 | br= 0.4727 | avg= 0.4618 | fc=0.195 |   2892 ep/s | 96.3m
[Ep  14350000/50000000] avg_r=  1.414 | h2h= 60.4500 | br= 0.4757 | avg= 0.4610 | fc=0.186 |   2938 ep/s | 96.6m
[Ep  14400000/50000000] avg_r=  1.360 | h2h= 60.4500 | br= 0.4726 | avg= 0.4645 | fc=0.195 |   2873 ep/s | 96.9m
[Ep  14450000/50000000] avg_r=  1.416 | h2h= 60.4500 | br= 0.4770 | avg= 0.4620 | fc=0.221 |   3022 ep/s | 97.2m
[Ep  14500000/50000000] avg_r=  1.391 | h2h= 60.4500 | br= 0.4735 | avg= 0.4629 | fc=0.146 |   3008 ep/s | 97.4m
[Ep  14550000/50000000] avg_r=  1.446 | h2h= 60.4500 | br= 0.4746 | avg= 0.4634 | fc=0.215 |   2859 ep/s | 97.7m
[Ep  14600000/50000000] avg_r=  1.442 | h2h= 60.4500 | br= 0.4743 | avg= 0.4653 | fc=0.191 |   2945 ep/s | 98.0m
[Ep  14650000/50000000] avg_r=  1.377 | h2h= 60.4500 | br= 0.4753 | avg= 0.4645 | fc=0.197 |   2841 ep/s | 98.3m
[Ep  14700000/50000000] avg_r=  1.412 | h2h= 60.4500 | br= 0.4743 | avg= 0.4651 | fc=0.221 |   2835 ep/s | 98.6m
[Ep  14750000/50000000] avg_r=  1.394 | h2h= 60.4500 | br= 0.4758 | avg= 0.4632 | fc=0.174 |   2876 ep/s | 98.9m
[Ep  14800000/50000000] avg_r=  1.402 | h2h= 60.4500 | br= 0.4750 | avg= 0.4672 | fc=0.209 |   2885 ep/s | 99.2m
[Ep  14850000/50000000] avg_r=  1.365 | h2h= 60.4500 | br= 0.4737 | avg= 0.4653 | fc=0.178 |   2863 ep/s | 99.5m
[Ep  14900000/50000000] avg_r=  1.396 | h2h= 60.4500 | br= 0.4764 | avg= 0.4659 | fc=0.182 |   2847 ep/s | 99.8m
[Ep  14950000/50000000] avg_r=  1.416 | h2h= 60.4500 | br= 0.4763 | avg= 0.4660 | fc=0.193 |   2942 ep/s | 100.1m
[Ep  15000000/50000000] avg_r=  1.410 | h2h= 60.4500 | br= 0.4736 | avg= 0.4678 | fc=0.191 |   2929 ep/s | 100.3m
[Ep  15050000/50000000] avg_r=  1.445 | h2h= 60.4500 | br= 0.4740 | avg= 0.4677 | fc=0.207 |   2916 ep/s | 100.6m
[Ep  15100000/50000000] avg_r=  1.396 | h2h= 60.4500 | br= 0.4739 | avg= 0.4661 | fc=0.191 |   2864 ep/s | 100.9m
[Ep  15150000/50000000] avg_r=  1.439 | h2h= 60.4500 | br= 0.4731 | avg= 0.4676 | fc=0.189 |   2901 ep/s | 101.2m
[Ep  15200000/50000000] avg_r=  1.413 | h2h= 60.4500 | br= 0.4754 | avg= 0.4666 | fc=0.172 |   2914 ep/s | 101.5m
[Ep  15250000/50000000] avg_r=  1.408 | h2h= 60.4500 | br= 0.4759 | avg= 0.4653 | fc=0.193 |   2950 ep/s | 101.8m
[Ep  15300000/50000000] avg_r=  1.402 | h2h= 60.4500 | br= 0.4753 | avg= 0.4683 | fc=0.188 |   2925 ep/s | 102.1m
[Ep  15350000/50000000] avg_r=  1.455 | h2h= 60.4500 | br= 0.4723 | avg= 0.4667 | fc=0.213 |   2888 ep/s | 102.3m
[Ep  15400000/50000000] avg_r=  1.424 | h2h= 60.4500 | br= 0.4712 | avg= 0.4693 | fc=0.203 |   2849 ep/s | 102.6m
[Ep  15450000/50000000] avg_r=  1.414 | h2h= 60.4500 | br= 0.4748 | avg= 0.4684 | fc=0.188 |   2903 ep/s | 102.9m
[Ep  15500000/50000000] avg_r=  1.413 | h2h= 60.4500 | br= 0.4766 | avg= 0.4686 | fc=0.182 |   2926 ep/s | 103.2m
[Ep  15550000/50000000] avg_r=  1.381 | h2h= 60.4500 | br= 0.4757 | avg= 0.4690 | fc=0.191 |   2942 ep/s | 103.5m
[Ep  15600000/50000000] avg_r=  1.417 | h2h= 60.4500 | br= 0.4747 | avg= 0.4699 | fc=0.180 |   2848 ep/s | 103.8m
[Ep  15650000/50000000] avg_r=  1.445 | h2h= 60.4500 | br= 0.4744 | avg= 0.4676 | fc=0.223 |   2932 ep/s | 104.1m
[Ep  15700000/50000000] avg_r=  1.419 | h2h= 60.4500 | br= 0.4734 | avg= 0.4685 | fc=0.211 |   2936 ep/s | 104.4m
[Ep  15750000/50000000] avg_r=  1.439 | h2h= 60.4500 | br= 0.4742 | avg= 0.4677 | fc=0.193 |   2899 ep/s | 104.6m
[Ep  15800000/50000000] avg_r=  1.410 | h2h= 60.4500 | br= 0.4748 | avg= 0.4695 | fc=0.201 |   2917 ep/s | 104.9m
[Ep  15850000/50000000] avg_r=  1.448 | h2h= 60.4500 | br= 0.4716 | avg= 0.4687 | fc=0.213 |   2929 ep/s | 105.2m
[Ep  15900000/50000000] avg_r=  1.404 | h2h= 60.4500 | br= 0.4720 | avg= 0.4708 | fc=0.176 |   2868 ep/s | 105.5m
[Ep  15950000/50000000] avg_r=  1.413 | h2h= 60.4500 | br= 0.4746 | avg= 0.4683 | fc=0.203 |   2888 ep/s | 105.8m
[Ep  16000000/50000000] avg_r=  1.392 | h2h= 60.4500 | br= 0.4725 | avg= 0.4702 | fc=0.207 |   2925 ep/s | 106.1m
[Ep  16050000/50000000] avg_r=  1.413 | h2h= 60.4500 | br= 0.4692 | avg= 0.4697 | fc=0.191 |   2927 ep/s | 106.4m
[Ep  16100000/50000000] avg_r=  1.432 | h2h= 60.4500 | br= 0.4734 | avg= 0.4706 | fc=0.180 |   2918 ep/s | 106.6m
[Ep  16150000/50000000] avg_r=  1.384 | h2h= 60.4500 | br= 0.4728 | avg= 0.4693 | fc=0.172 |   2872 ep/s | 106.9m
[Ep  16200000/50000000] avg_r=  1.424 | h2h= 60.4500 | br= 0.4720 | avg= 0.4685 | fc=0.211 |   2904 ep/s | 107.2m
[Ep  16250000/50000000] avg_r=  1.390 | h2h= 60.4500 | br= 0.4715 | avg= 0.4725 | fc=0.191 |   2937 ep/s | 107.5m
[Ep  16300000/50000000] avg_r=  1.386 | h2h= 60.4500 | br= 0.4710 | avg= 0.4702 | fc=0.197 |   2909 ep/s | 107.8m
[Ep  16350000/50000000] avg_r=  1.434 | h2h= 60.4500 | br= 0.4698 | avg= 0.4722 | fc=0.215 |   2904 ep/s | 108.1m
[Ep  16400000/50000000] avg_r=  1.440 | h2h= 60.4500 | br= 0.4709 | avg= 0.4712 | fc=0.195 |   2899 ep/s | 108.4m
[Ep  16450000/50000000] avg_r=  1.416 | h2h= 60.4500 | br= 0.4740 | avg= 0.4711 | fc=0.201 |   2845 ep/s | 108.7m
[Ep  16500000/50000000] avg_r=  1.413 | h2h= 60.4500 | br= 0.4715 | avg= 0.4702 | fc=0.197 |   2906 ep/s | 108.9m
[Ep  16550000/50000000] avg_r=  1.415 | h2h= 60.4500 | br= 0.4709 | avg= 0.4728 | fc=0.207 |   2903 ep/s | 109.2m
[Ep  16600000/50000000] avg_r=  1.416 | h2h= 60.4500 | br= 0.4723 | avg= 0.4704 | fc=0.180 |   2894 ep/s | 109.5m
[Ep  16650000/50000000] avg_r=  1.454 | h2h= 60.4500 | br= 0.4703 | avg= 0.4704 | fc=0.162 |   2884 ep/s | 109.8m
[Ep  16700000/50000000] avg_r=  1.374 | h2h= 60.4500 | br= 0.4718 | avg= 0.4714 | fc=0.168 |   2892 ep/s | 110.1m
[Ep  16750000/50000000] avg_r=  1.420 | h2h= 60.4500 | br= 0.4708 | avg= 0.4707 | fc=0.180 |   2920 ep/s | 110.4m
[Ep  16800000/50000000] avg_r=  1.431 | h2h= 60.4500 | br= 0.4717 | avg= 0.4726 | fc=0.188 |   2850 ep/s | 110.7m
[Ep  16850000/50000000] avg_r=  1.401 | h2h= 60.4500 | br= 0.4746 | avg= 0.4706 | fc=0.184 |   2883 ep/s | 111.0m
[Ep  16900000/50000000] avg_r=  1.427 | h2h= 60.4500 | br= 0.4716 | avg= 0.4708 | fc=0.195 |   2924 ep/s | 111.2m
[Ep  16950000/50000000] avg_r=  1.425 | h2h= 60.4500 | br= 0.4728 | avg= 0.4716 | fc=0.158 |   2902 ep/s | 111.5m
[Ep  17000000/50000000] avg_r=  1.439 | h2h= 60.4500 | br= 0.4748 | avg= 0.4701 | fc=0.174 |   2903 ep/s | 111.8m
[Ep  17050000/50000000] avg_r=  1.445 | h2h= 60.4500 | br= 0.4722 | avg= 0.4704 | fc=0.203 |   2900 ep/s | 112.1m
