NFSP C++ Hold'em holdem_64x64_mv_train_std_20 (nfsp_iqn) | seed=42 | 50000000 episodes | 3 workers | arch=[64,64] | batch=256 | learn_every=256 | target=128000 | dqn_lr=0.002 | sl_lr=0.0002 | dqn_buf=600000 | res_buf=15000000
==========================================================================================
[Ep     50000/50000000] avg_r=  0.680 | h2h=  0.0000 | br= 0.4256 | avg= 0.3674 | fc=0.023 |   2373 ep/s | 0.4m
[Ep   2550000/50000000] avg_r=  0.328 | h2h=  0.0000 | br= 0.8640 | avg= 0.3704 | fc=0.357 |   2333 ep/s | 18.9m
[Ep   2600000/50000000] avg_r=  0.219 | h2h=  0.0000 | br= 0.8661 | avg= 0.3700 | fc=0.367 |   2372 ep/s | 19.2m
[Ep   2650000/50000000] avg_r=  0.201 | h2h=  0.0000 | br= 0.8663 | avg= 0.3540 | fc=0.346 |   2399 ep/s | 19.6m
[Ep   2700000/50000000] avg_r=  0.203 | h2h=  0.0000 | br= 0.8671 | avg= 0.3414 | fc=0.387 |   2392 ep/s | 19.9m
[Ep   2750000/50000000] avg_r=  0.242 | h2h=  0.0000 | br= 0.8794 | avg= 0.3508 | fc=0.459 |   2313 ep/s | 20.3m
[Ep   2800000/50000000] avg_r=  0.130 | h2h=  0.0000 | br= 0.8870 | avg= 0.3671 | fc=0.512 |   2358 ep/s | 20.6m
[Ep   2850000/50000000] avg_r=  0.171 | h2h=  0.0000 | br= 0.8711 | avg= 0.3679 | fc=0.514 |   2285 ep/s | 21.0m
[Ep   2900000/50000000] avg_r=  0.171 | h2h=  0.0000 | br= 0.8615 | avg= 0.3691 | fc=0.463 |   2347 ep/s | 21.4m
[Ep   2950000/50000000] avg_r=  0.198 | h2h=  0.0000 | br= 0.8614 | avg= 0.3704 | fc=0.473 |   2345 ep/s | 21.7m
[Ep   3000000/50000000] avg_r=  0.111 | h2h=  0.0000 | br= 0.8584 | avg= 0.3749 | fc=0.496 |   2336 ep/s | 22.1m
[Ep   3050000/50000000] avg_r=  0.204 | h2h=  0.0000 | br= 0.8582 | avg= 0.3803 | fc=0.432 |   2296 ep/s | 22.4m
[Ep   3100000/50000000] avg_r=  0.271 | h2h=  0.0000 | br= 0.8555 | avg= 0.3754 | fc=0.578 |   2345 ep/s | 22.8m
[Ep   3150000/50000000] avg_r=  0.204 | h2h=  0.0000 | br= 0.8431 | avg= 0.3752 | fc=0.619 |   2394 ep/s | 23.1m
[Ep   3200000/50000000] avg_r=  0.229 | h2h=  0.0000 | br= 0.8483 | avg= 0.3767 | fc=0.615 |   2365 ep/s | 23.5m
[Ep   3250000/50000000] avg_r=  0.185 | h2h=  0.0000 | br= 0.8442 | avg= 0.3796 | fc=0.617 |   2323 ep/s | 23.8m
[Ep   3300000/50000000] avg_r=  0.302 | h2h=  0.0000 | br= 0.8440 | avg= 0.3800 | fc=0.615 |   2339 ep/s | 24.2m
[Ep   3350000/50000000] avg_r=  0.219 | h2h=  0.0000 | br= 0.8430 | avg= 0.3811 | fc=0.592 |   2343 ep/s | 24.6m
[Ep   3400000/50000000] avg_r=  0.261 | h2h=  0.0000 | br= 0.8408 | avg= 0.3816 | fc=0.574 |   2259 ep/s | 24.9m
[Ep   3450000/50000000] avg_r=  0.200 | h2h=  0.0000 | br= 0.8446 | avg= 0.3846 | fc=0.598 |   2441 ep/s | 25.3m
[Ep   3500000/50000000] avg_r=  0.263 | h2h=  0.0000 | br= 0.8429 | avg= 0.3845 | fc=0.604 |   2332 ep/s | 25.6m
[Ep   3550000/50000000] avg_r=  0.220 | h2h=  0.0000 | br= 0.8420 | avg= 0.3842 | fc=0.625 |   2326 ep/s | 26.0m
[Ep   3600000/50000000] avg_r=  0.198 | h2h=  0.0000 | br= 0.8402 | avg= 0.3867 | fc=0.594 |   2334 ep/s | 26.3m
[Ep   3650000/50000000] avg_r=  0.278 | h2h=  0.0000 | br= 0.8419 | avg= 0.3864 | fc=0.615 |   2365 ep/s | 26.7m
[Ep   3700000/50000000] avg_r=  0.230 | h2h=  0.0000 | br= 0.8414 | avg= 0.3869 | fc=0.598 |   2370 ep/s | 27.0m
[Ep   3750000/50000000] avg_r=  0.235 | h2h=  0.0000 | br= 0.8430 | avg= 0.3863 | fc=0.557 |   2399 ep/s | 27.4m
[Ep   3800000/50000000] avg_r=  0.237 | h2h=  0.0000 | br= 0.8426 | avg= 0.3851 | fc=0.641 |   2346 ep/s | 27.8m
[Ep   3850000/50000000] avg_r=  0.280 | h2h=  0.0000 | br= 0.8408 | avg= 0.3872 | fc=0.584 |   2370 ep/s | 28.1m
[Ep   3900000/50000000] avg_r=  0.223 | h2h=  0.0000 | br= 0.8402 | avg= 0.3861 | fc=0.572 |   2391 ep/s | 28.5m
[Ep   3950000/50000000] avg_r=  0.255 | h2h=  0.0000 | br= 0.8397 | avg= 0.3874 | fc=0.582 |   2408 ep/s | 28.8m
[Ep   4000000/50000000] avg_r=  0.214 | h2h=  0.0000 | br= 0.8433 | avg= 0.3862 | fc=0.600 |   2328 ep/s | 29.2m
[Ep   4050000/50000000] avg_r=  0.177 | h2h=  0.0000 | br= 0.8398 | avg= 0.3866 | fc=0.631 |   2330 ep/s | 29.5m
[Ep   4100000/50000000] avg_r=  0.238 | h2h=  0.0000 | br= 0.8406 | avg= 0.3859 | fc=0.607 |   2363 ep/s | 29.9m
[Ep   4150000/50000000] avg_r=  0.212 | h2h=  0.0000 | br= 0.8417 | avg= 0.3872 | fc=0.578 |   2336 ep/s | 30.2m
[Ep   4200000/50000000] avg_r=  0.259 | h2h=  0.0000 | br= 0.8412 | avg= 0.3879 | fc=0.600 |   2334 ep/s | 30.6m
[Ep   4250000/50000000] avg_r=  0.263 | h2h=  0.0000 | br= 0.8382 | avg= 0.3865 | fc=0.586 |   2375 ep/s | 30.9m
[Ep   4300000/50000000] avg_r=  0.289 | h2h=  0.0000 | br= 0.8393 | avg= 0.3873 | fc=0.570 |   2336 ep/s | 31.3m
[Ep   4350000/50000000] avg_r=  0.247 | h2h=  0.0000 | br= 0.8390 | avg= 0.3845 | fc=0.584 |   2365 ep/s | 31.6m
[Ep   4400000/50000000] avg_r=  0.177 | h2h=  0.0000 | br= 0.8405 | avg= 0.3860 | fc=0.611 |   2333 ep/s | 32.0m
[Ep   4450000/50000000] avg_r=  0.216 | h2h=  0.0000 | br= 0.8375 | avg= 0.3850 | fc=0.633 |   2394 ep/s | 32.3m
[Ep   4500000/50000000] avg_r=  0.244 | h2h=  0.0000 | br= 0.8383 | avg= 0.3852 | fc=0.609 |   2310 ep/s | 32.7m
[Ep   4550000/50000000] avg_r=  0.192 | h2h=  0.0000 | br= 0.8332 | avg= 0.3851 | fc=0.600 |   2457 ep/s | 33.0m
[Ep   4600000/50000000] avg_r=  0.293 | h2h=  0.0000 | br= 0.8359 | avg= 0.3842 | fc=0.664 |   2349 ep/s | 33.4m
[Ep   4650000/50000000] avg_r=  0.217 | h2h=  0.0000 | br= 0.8389 | avg= 0.3852 | fc=0.598 |   2344 ep/s | 33.8m
[Ep   4700000/50000000] avg_r=  0.229 | h2h=  0.0000 | br= 0.8388 | avg= 0.3835 | fc=0.627 |   2338 ep/s | 34.1m
[Ep   4750000/50000000] avg_r=  0.207 | h2h=  0.0000 | br= 0.8374 | avg= 0.3823 | fc=0.607 |   2359 ep/s | 34.5m
[Ep   4800000/50000000] avg_r=  0.258 | h2h=  0.0000 | br= 0.8417 | avg= 0.3819 | fc=0.613 |   2318 ep/s | 34.8m
[Ep   4850000/50000000] avg_r=  0.221 | h2h=  0.0000 | br= 0.8365 | avg= 0.3822 | fc=0.576 |   2278 ep/s | 35.2m
[Ep   4900000/50000000] avg_r=  0.230 | h2h=  0.0000 | br= 0.8389 | avg= 0.3820 | fc=0.631 |   2287 ep/s | 35.6m
[Ep   4950000/50000000] avg_r=  0.282 | h2h=  0.0000 | br= 0.8395 | avg= 0.3805 | fc=0.576 |   2410 ep/s | 35.9m
[Ep   5000000/50000000] avg_r=  0.221 | h2h=  0.0000 | br= 0.8412 | avg= 0.3821 | fc=0.578 |   2375 ep/s | 36.3m
[Ep   5050000/50000000] avg_r=  0.291 | h2h=  0.0000 | br= 0.8385 | avg= 0.4038 | fc=0.607 |   2370 ep/s | 36.6m
[Ep   5100000/50000000] avg_r=  0.258 | h2h=  0.0000 | br= 0.8391 | avg= 0.4120 | fc=0.592 |   2388 ep/s | 37.0m
[Ep   5150000/50000000] avg_r=  0.203 | h2h=  0.0000 | br= 0.8419 | avg= 0.4105 | fc=0.600 |   2352 ep/s | 37.3m
[Ep   5200000/50000000] avg_r=  0.254 | h2h=  0.0000 | br= 0.8385 | avg= 0.4104 | fc=0.500 |   2312 ep/s | 37.7m
[Ep   5250000/50000000] avg_r=  0.153 | h2h=  0.0000 | br= 0.8330 | avg= 0.3790 | fc=0.480 |   2407 ep/s | 38.0m
[Ep   5300000/50000000] avg_r=  0.092 | h2h=  0.0000 | br= 0.8132 | avg= 0.3807 | fc=0.512 |   2358 ep/s | 38.4m
[Ep   5350000/50000000] avg_r=  0.090 | h2h=  0.0000 | br= 0.8009 | avg= 0.3836 | fc=0.449 |   2377 ep/s | 38.7m
[Ep   5400000/50000000] avg_r=  0.079 | h2h=  0.0000 | br= 0.7984 | avg= 0.3857 | fc=0.521 |   2370 ep/s | 39.1m
[Ep   5450000/50000000] avg_r=  0.213 | h2h=  0.0000 | br= 0.7980 | avg= 0.3869 | fc=0.482 |   2294 ep/s | 39.4m
[Ep   5500000/50000000] avg_r=  0.170 | h2h=  0.0000 | br= 0.7975 | avg= 0.3860 | fc=0.465 |   2328 ep/s | 39.8m
[Ep   5550000/50000000] avg_r=  0.165 | h2h=  0.0000 | br= 0.7984 | avg= 0.3886 | fc=0.516 |   2379 ep/s | 40.1m
[Ep   5600000/50000000] avg_r=  0.127 | h2h=  0.0000 | br= 0.7966 | avg= 0.3892 | fc=0.502 |   2358 ep/s | 40.5m
[Ep   5650000/50000000] avg_r=  0.169 | h2h=  0.0000 | br= 0.7933 | avg= 0.3895 | fc=0.473 |   2289 ep/s | 40.9m
[Ep   5700000/50000000] avg_r=  0.102 | h2h=  0.0000 | br= 0.7916 | avg= 0.3892 | fc=0.531 |   2399 ep/s | 41.2m
[Ep   5750000/50000000] avg_r=  0.143 | h2h=  0.0000 | br= 0.7933 | avg= 0.3906 | fc=0.514 |   2311 ep/s | 41.6m
[Ep   5800000/50000000] avg_r=  0.119 | h2h=  0.0000 | br= 0.7960 | avg= 0.3888 | fc=0.494 |   2335 ep/s | 41.9m
[Ep   5850000/50000000] avg_r=  0.169 | h2h=  0.0000 | br= 0.7935 | avg= 0.3901 | fc=0.498 |   2397 ep/s | 42.3m
[Ep   5900000/50000000] avg_r=  0.103 | h2h=  0.0000 | br= 0.7913 | avg= 0.3915 | fc=0.486 |   2345 ep/s | 42.6m
[Ep   5950000/50000000] avg_r=  0.119 | h2h=  0.0000 | br= 0.7914 | avg= 0.3910 | fc=0.537 |   2423 ep/s | 43.0m
[Ep   6000000/50000000] avg_r=  0.086 | h2h=  0.0000 | br= 0.7947 | avg= 0.3918 | fc=0.455 |   2394 ep/s | 43.3m
[Ep   6050000/50000000] avg_r=  0.119 | h2h=  0.0000 | br= 0.7910 | avg= 0.3909 | fc=0.471 |   2292 ep/s | 43.7m
[Ep   6100000/50000000] avg_r=  0.177 | h2h=  0.0000 | br= 0.7957 | avg= 0.3899 | fc=0.473 |   2349 ep/s | 44.0m
[Ep   6150000/50000000] avg_r=  0.169 | h2h=  0.0000 | br= 0.7963 | avg= 0.3910 | fc=0.547 |   2397 ep/s | 44.4m
[Ep   6200000/50000000] avg_r=  0.192 | h2h=  0.0000 | br= 0.7946 | avg= 0.3920 | fc=0.473 |   2374 ep/s | 44.7m
[Ep   6250000/50000000] avg_r=  0.257 | h2h=  0.0000 | br= 0.7985 | avg= 0.3931 | fc=0.521 |   2407 ep/s | 45.1m
[Ep   6300000/50000000] avg_r=  0.258 | h2h=  0.0000 | br= 0.7628 | avg= 0.3970 | fc=0.580 |   2370 ep/s | 45.4m
[Ep   6350000/50000000] avg_r=  0.279 | h2h=  0.0000 | br= 0.7298 | avg= 0.3987 | fc=0.525 |   2446 ep/s | 45.8m
[Ep   6400000/50000000] avg_r=  0.234 | h2h=  0.0000 | br= 0.7198 | avg= 0.4027 | fc=0.562 |   2413 ep/s | 46.1m
[Ep   6450000/50000000] avg_r=  0.313 | h2h=  0.0000 | br= 0.7163 | avg= 0.4031 | fc=0.518 |   2489 ep/s | 46.5m
[Ep   6500000/50000000] avg_r=  0.275 | h2h=  0.0000 | br= 0.7165 | avg= 0.4060 | fc=0.561 |   2425 ep/s | 46.8m
[Ep   6550000/50000000] avg_r=  0.316 | h2h=  0.0000 | br= 0.7136 | avg= 0.4071 | fc=0.520 |   2503 ep/s | 47.1m
[Ep   6600000/50000000] avg_r=  0.319 | h2h=  0.0000 | br= 0.7153 | avg= 0.4093 | fc=0.514 |   2441 ep/s | 47.5m
[Ep   6650000/50000000] avg_r=  0.209 | h2h=  0.0000 | br= 0.7159 | avg= 0.4113 | fc=0.533 |   2551 ep/s | 47.8m
[Ep   6700000/50000000] avg_r=  0.230 | h2h=  0.0000 | br= 0.7165 | avg= 0.4099 | fc=0.521 |   2464 ep/s | 48.1m
[Ep   6750000/50000000] avg_r=  0.272 | h2h=  0.0000 | br= 0.7148 | avg= 0.4119 | fc=0.533 |   2445 ep/s | 48.5m
[Ep   6800000/50000000] avg_r=  0.303 | h2h=  0.0000 | br= 0.7128 | avg= 0.4122 | fc=0.535 |   2431 ep/s | 48.8m
[Ep   6850000/50000000] avg_r=  0.244 | h2h=  0.0000 | br= 0.7149 | avg= 0.4150 | fc=0.553 |   2432 ep/s | 49.2m
[Ep   6900000/50000000] avg_r=  0.310 | h2h=  0.0000 | br= 0.7154 | avg= 0.4151 | fc=0.547 |   2396 ep/s | 49.5m
[Ep   6950000/50000000] avg_r=  0.282 | h2h=  0.0000 | br= 0.7135 | avg= 0.4186 | fc=0.596 |   2385 ep/s | 49.9m
[Ep   7000000/50000000] avg_r=  0.277 | h2h=  0.0000 | br= 0.7126 | avg= 0.4169 | fc=0.537 |   2376 ep/s | 50.2m
[Ep   7050000/50000000] avg_r=  0.263 | h2h=  0.0000 | br= 0.7132 | avg= 0.4188 | fc=0.504 |   2417 ep/s | 50.6m
[Ep   7100000/50000000] avg_r=  0.252 | h2h=  0.0000 | br= 0.7124 | avg= 0.4199 | fc=0.525 |   2455 ep/s | 50.9m
[Ep   7150000/50000000] avg_r=  0.276 | h2h=  0.0000 | br= 0.7124 | avg= 0.4179 | fc=0.533 |   2455 ep/s | 51.2m
[Ep   7200000/50000000] avg_r=  0.323 | h2h=  0.0000 | br= 0.7135 | avg= 0.4202 | fc=0.512 |   2423 ep/s | 51.6m
[Ep   7250000/50000000] avg_r=  0.289 | h2h=  0.0000 | br= 0.7136 | avg= 0.4210 | fc=0.549 |   2449 ep/s | 51.9m
[Ep   7300000/50000000] avg_r=  0.283 | h2h=  0.0000 | br= 0.7138 | avg= 0.4189 | fc=0.549 |   2411 ep/s | 52.3m
[Ep   7350000/50000000] avg_r=  0.249 | h2h=  0.0000 | br= 0.7136 | avg= 0.4201 | fc=0.539 |   2517 ep/s | 52.6m
[Ep   7400000/50000000] avg_r=  0.223 | h2h=  0.0000 | br= 0.7146 | avg= 0.4221 | fc=0.531 |   2467 ep/s | 52.9m
[Ep   7450000/50000000] avg_r=  0.291 | h2h=  0.0000 | br= 0.7126 | avg= 0.4212 | fc=0.518 |   2393 ep/s | 53.3m
[Ep   7500000/50000000] avg_r=  0.294 | h2h=  0.0000 | br= 0.7171 | avg= 0.4235 | fc=0.537 |   2405 ep/s | 53.6m
[Ep   7550000/50000000] avg_r=  0.305 | h2h=  0.0000 | br= 0.7123 | avg= 0.4226 | fc=0.471 |   2429 ep/s | 54.0m
[Ep   7600000/50000000] avg_r=  0.288 | h2h=  0.0000 | br= 0.7119 | avg= 0.4225 | fc=0.531 |   2395 ep/s | 54.3m
[Ep   7650000/50000000] avg_r=  0.300 | h2h=  0.0000 | br= 0.7123 | avg= 0.4235 | fc=0.531 |   2436 ep/s | 54.7m
[Ep   7700000/50000000] avg_r=  0.310 | h2h=  0.0000 | br= 0.7155 | avg= 0.4246 | fc=0.576 |   2465 ep/s | 55.0m
[Ep   7750000/50000000] avg_r=  0.267 | h2h=  0.0000 | br= 0.7145 | avg= 0.4249 | fc=0.541 |   2515 ep/s | 55.3m
[Ep   7800000/50000000] avg_r=  0.279 | h2h=  0.0000 | br= 0.7129 | avg= 0.4221 | fc=0.562 |   2424 ep/s | 55.7m
[Ep   7850000/50000000] avg_r=  0.316 | h2h=  0.0000 | br= 0.7106 | avg= 0.4228 | fc=0.545 |   2381 ep/s | 56.0m
[Ep   7900000/50000000] avg_r=  0.307 | h2h=  0.0000 | br= 0.7145 | avg= 0.4235 | fc=0.543 |   2408 ep/s | 56.4m
[Ep   7950000/50000000] avg_r=  0.270 | h2h=  0.0000 | br= 0.7119 | avg= 0.4247 | fc=0.533 |   2418 ep/s | 56.7m
[Ep   8000000/50000000] avg_r=  0.256 | h2h=  0.0000 | br= 0.7119 | avg= 0.4240 | fc=0.553 |   2392 ep/s | 57.1m
[Ep   8050000/50000000] avg_r=  0.273 | h2h=  0.0000 | br= 0.7112 | avg= 0.4231 | fc=0.576 |   2426 ep/s | 57.4m
[Ep   8100000/50000000] avg_r=  0.226 | h2h=  0.0000 | br= 0.7094 | avg= 0.4243 | fc=0.541 |   2386 ep/s | 57.8m
[Ep   8150000/50000000] avg_r=  0.287 | h2h=  0.0000 | br= 0.7095 | avg= 0.4228 | fc=0.521 |   2430 ep/s | 58.1m
[Ep   8200000/50000000] avg_r=  0.254 | h2h=  0.0000 | br= 0.7117 | avg= 0.4248 | fc=0.520 |   2500 ep/s | 58.4m
[Ep   8250000/50000000] avg_r=  0.315 | h2h=  0.0000 | br= 0.7119 | avg= 0.4253 | fc=0.553 |   2437 ep/s | 58.8m
[Ep   8300000/50000000] avg_r=  0.226 | h2h=  0.0000 | br= 0.7128 | avg= 0.4250 | fc=0.537 |   2455 ep/s | 59.1m
[Ep   8350000/50000000] avg_r=  0.309 | h2h=  0.0000 | br= 0.7120 | avg= 0.4236 | fc=0.555 |   2526 ep/s | 59.4m
[Ep   8400000/50000000] avg_r=  0.297 | h2h=  0.0000 | br= 0.7101 | avg= 0.4250 | fc=0.559 |   2408 ep/s | 59.8m
[Ep   8450000/50000000] avg_r=  0.305 | h2h=  0.0000 | br= 0.7118 | avg= 0.4245 | fc=0.520 |   2437 ep/s | 60.1m
[Ep   8500000/50000000] avg_r=  0.349 | h2h=  0.0000 | br= 0.7105 | avg= 0.4243 | fc=0.504 |   2472 ep/s | 60.5m
[Ep   8550000/50000000] avg_r=  0.265 | h2h=  0.0000 | br= 0.7119 | avg= 0.4224 | fc=0.514 |   2383 ep/s | 60.8m
[Ep   8600000/50000000] avg_r=  0.265 | h2h=  0.0000 | br= 0.7090 | avg= 0.4232 | fc=0.555 |   2448 ep/s | 61.2m
[Ep   8650000/50000000] avg_r=  0.312 | h2h=  0.0000 | br= 0.7084 | avg= 0.4230 | fc=0.549 |   2412 ep/s | 61.5m
[Ep   8700000/50000000] avg_r=  0.246 | h2h=  0.0000 | br= 0.7089 | avg= 0.4222 | fc=0.543 |   2454 ep/s | 61.8m
[Ep   8750000/50000000] avg_r=  0.277 | h2h=  0.0000 | br= 0.7091 | avg= 0.4242 | fc=0.559 |   2496 ep/s | 62.2m
[Ep   8800000/50000000] avg_r=  0.315 | h2h=  0.0000 | br= 0.7112 | avg= 0.4231 | fc=0.525 |   2439 ep/s | 62.5m
[Ep   8850000/50000000] avg_r=  0.212 | h2h=  0.0000 | br= 0.7111 | avg= 0.4233 | fc=0.576 |   2369 ep/s | 62.9m
